URL,Id,Input Name,First Name,Last Name,Current Eligible Year,Position,Height,Weight,Current Class,College,DOB,Jersey Number,Team
https://premium.pff.com/ncaa/players/2021/REGPO/jaray-jenkins/84274/snaps,84274,Jaray Jenkins,Jaray,Jenkins,2023,WR,604,,J,,,10,LSU Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/kevens-clercius/98107/snaps,98107,Kevens Clercius,Kevens,Clercius,2024,WR,602,,RF,,,86,Connecticut Huskies
https://premium.pff.com/ncaa/players/2021/REGPO/marvin-mims/122937/snaps,122937,Marvin Mims,Marvin,Mims,2024,WR,511,,S,,,17,Oklahoma Sooners
https://premium.pff.com/ncaa/players/2021/REGPO/cameron-friel/146195/snaps,146195,Cameron Friel,Cameron,Friel,2025,QB,603,,F,,,7,UNLV Rebels
https://premium.pff.com/ncaa/players/2021/REGPO/justin-hall/61158/snaps,61158,Justin Hall,Justin,Hall,2022,WR,509,,RSN,,,11,Ball State Cardinals
https://premium.pff.com/ncaa/players/2021/REGPO/blake-trainor/99051/snaps,99051,Blake Trainor,Blake,Trainor,2023,G,607,,S,,,53,Texas A&M Aggies
https://premium.pff.com/ncaa/players/2021/REGPO/adonicas-sanders/62988/snaps,62988,Adonicas Sanders,Adonicas,Sanders,2023,WR,601,,RJ,,,12,Georgia Tech Yellow Jackets
https://premium.pff.com/ncaa/players/2021/REGPO/cj-daniels/123874/snaps,123874,CJ Daniels,CJ,Daniels,2025,WR,601,,RF,,,4,Liberty Flames
https://premium.pff.com/ncaa/players/2021/REGPO/gavin-schoenwald/84077/snaps,84077,Gavin Schoenwald,Gavin,Schoenwald,2022,TE,604,,SN,,,10,Vanderbilt Commodores
https://premium.pff.com/ncaa/players/2021/REGPO/michael-bergen/98256/snaps,98256,Michael Bergen,Michael,Bergen,2024,T,604,,RF,,,70,Toledo Rockets
https://premium.pff.com/ncaa/players/2021/REGPO/parker-washington/129799/snaps,129799,Parker Washington,Parker,Washington,2024,WR,510,,S,,,3,Penn State Nittany Lions
https://premium.pff.com/ncaa/players/2021/REGPO/dennis-grosel/60351/snaps,60351,Dennis Grosel,Dennis,Grosel,2022,QB,601,,RSN,,,6,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/justin-tomlin/78482/snaps,78482,Justin Tomlin,Justin,Tomlin,2022,QB,511,,RJ,,,17,Georgia Southern Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/ben-wrather/129740/snaps,129740,Ben Wrather,Ben,Wrather,2024,G,606,,S,,,71,Northwestern Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/cj-lewis/61173/snaps,61173,CJ Lewis,CJ,Lewis,2022,WR,603,,RSN,,,11,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/reggie-sutton/81813/snaps,81813,Reggie Sutton,Reggie,Sutton,2023,G,604,,J,,,70,Rutgers Scarlet Knights
https://premium.pff.com/ncaa/players/2021/REGPO/jaden-bray/127787/snaps,127787,Jaden Bray,Jaden,Bray,2025,WR,602,,F,,,85,Oklahoma State Cowboys
https://premium.pff.com/ncaa/players/2021/REGPO/eddie-lewis/84390/snaps,84390,Eddie Lewis,Eddie,Lewis,2022,WR,511,,RJ,,,18,Memphis Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/solomon-enis/84473/snaps,84473,Solomon Enis,Solomon,Enis,2023,WR,603,,J,,,21,Utah Utes
https://premium.pff.com/ncaa/players/2021/REGPO/jared-rus/77770/snaps,77770,Jared Rus,Jared,Rus,2022,FB,602,,RJ,,,43,Iowa State Cyclones
https://premium.pff.com/ncaa/players/2021/REGPO/jake-constantine/40166/snaps,40166,Jake Constantine,Jake,Constantine,2022,QB,602,,G,,,10,Rice Owls
https://premium.pff.com/ncaa/players/2021/REGPO/marcus-washington/99527/snaps,99527,Marcus Washington,Marcus,Washington,2023,WR,602,,J,,,15,Texas Longhorns
https://premium.pff.com/ncaa/players/2021/REGPO/levi-falck/40261/snaps,40261,Levi Falck,Levi,Falck,2022,WR,602,,SN,,,88,Nebraska Cornhuskers
https://premium.pff.com/ncaa/players/2021/REGPO/tre-harris/122676/snaps,122676,Tre Harris,Tre,Harris,2025,WR,602,,F,,,83,Louisiana Tech Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/makai-polk/100647/snaps,100647,Makai Polk,Makai,Polk,2022,WR,603,,J,,,10,Mississippi State Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/jerome-jackson/60934/snaps,60934,Jerome Jackson,Jerome,Jackson,2023,TE,603,,RJ,Liberty Flames,,88,Liberty Flames
https://premium.pff.com/ncaa/players/2021/REGPO/trevon-clark/98727/snaps,98727,Trevon Clark,Trevon,Clark,2022,WR,604,,SN,,,80,California Golden Bears
https://premium.pff.com/ncaa/players/2021/REGPO/isaac-klarkowski/97949/snaps,97949,Isaac Klarkowski,Isaac,Klarkowski,2024,C,602,,RF,,,54,Rice Owls
https://premium.pff.com/ncaa/players/2021/REGPO/jude-wolfe/72208/snaps,72208,Jude Wolfe,Jude,Wolfe,2023,TE,606,,RS,,,18,USC Trojans
https://premium.pff.com/ncaa/players/2021/REGPO/jaret-pallotta/75882/snaps,75882,Jaret Pallotta,Jaret,Pallotta,2022,TE,605,,G,,,14,Massachusetts Minutemen
https://premium.pff.com/ncaa/players/2021/REGPO/derius-davis/78196/snaps,78196,Derius Davis,Derius,Davis,2022,WR,509,,SN,,,11,TCU Horned Frogs
https://premium.pff.com/ncaa/players/2021/REGPO/trent-hixson/59905/snaps,59905,Trent Hixson,Trent,Hixson,2023,G,604,,J,,,75,Nebraska Cornhuskers
https://premium.pff.com/ncaa/players/2021/REGPO/tyrice-richie/100193/snaps,100193,Tyrice Richie,Tyrice,Richie,2022,WR,600,,RSN,,,3,Northern Illinois Huskies
https://premium.pff.com/ncaa/players/2021/REGPO/damien-alford/123029/snaps,123029,Damien Alford,Damien,Alford,2025,WR,606,,F,,,82,Syracuse Orange
https://premium.pff.com/ncaa/players/2021/REGPO/austin-osborne/84502/snaps,84502,Austin Osborne,Austin,Osborne,2023,WR,602,,J,,,18,Bowling Green Falcons
https://premium.pff.com/ncaa/players/2021/REGPO/milton-wright/97775/snaps,97775,Milton Wright,Milton,Wright,2023,WR,603,,J,,,0,Purdue Boilermakers
https://premium.pff.com/ncaa/players/2021/REGPO/jaylon-redd/61586/snaps,61586,Jaylon Redd,Jaylon,Redd,2022,WR,509,,SN,,,6,Oregon Ducks
https://premium.pff.com/ncaa/players/2021/REGPO/zach-jackson/61387/snaps,61387,Zach Jackson,Zach,Jackson,2023,WR,600,,J,,,7,Louisiana-Monroe Warhawks
https://premium.pff.com/ncaa/players/2021/REGPO/xavier-truss/99082/snaps,99082,Xavier Truss,Xavier,Truss,2023,G,607,,RS,,,73,Georgia Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/emil-smith/97663/snaps,97663,Emil Smith,Emil,Smith,2023,WR,601,,RS,,,85,Georgia Southern Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/shocky-jacqueslouis/77960/snaps,77960,Shocky Jacques-Louis,Shocky,Jacques-Louis,2022,WR,600,,SN,,,18,Pittsburgh Panthers
https://premium.pff.com/ncaa/players/2021/REGPO/jabari-small/124298/snaps,124298,Jabari Small,Jabari,Small,2023,HB,511,,S,,,2,Tennessee Volunteers
https://premium.pff.com/ncaa/players/2021/REGPO/logan-carter/42205/snaps,42205,Logan Carter,Logan,Carter,2022,TE,603,,RSN,,,87,Oklahoma State Cowboys
https://premium.pff.com/ncaa/players/2021/REGPO/malik-mcclain/143886/snaps,143886,Malik McClain,Malik,McClain,2025,WR,604,,F,,,11,Florida State Seminoles
https://premium.pff.com/ncaa/players/2021/REGPO/omar-manning/61702/snaps,61702,Omar Manning,Omar,Manning,2023,WR,604,,J,,,5,Nebraska Cornhuskers
https://premium.pff.com/ncaa/players/2021/REGPO/keagan-johnson/144848/snaps,144848,Keagan Johnson,Keagan,Johnson,2025,WR,601,,F,,,6,Iowa Hawkeyes
https://premium.pff.com/ncaa/players/2021/REGPO/terrell-mcdonald/97922/snaps,97922,Terrell McDonald,Terrell,McDonald,2023,TE,602,,RS,,,42,UAB Blazers
https://premium.pff.com/ncaa/players/2021/REGPO/dominic-gudino/60049/snaps,60049,Dominic Gudino,Dominic,Gudino,2022,G,603,,SN,,,69,San Diego State Aztecs
https://premium.pff.com/ncaa/players/2021/REGPO/mitchell-tinsley/123470/snaps,123470,Mitchell Tinsley,Mitchell,Tinsley,2023,WR,601,,J,,,5,Western Kentucky Hilltoppers
https://premium.pff.com/ncaa/players/2021/REGPO/michael-furtney/81945/snaps,81945,Michael Furtney,Michael,Furtney,2023,G,605,,J,,,74,Wisconsin Badgers
https://premium.pff.com/ncaa/players/2021/REGPO/tosh-baker/122892/snaps,122892,Tosh Baker,Tosh,Baker,2024,T,608,,S,,,79,Notre Dame Fighting Irish
https://premium.pff.com/ncaa/players/2021/REGPO/caleb-williams/144622/snaps,144622,Caleb Williams,Caleb,Williams,2025,QB,601,,F,,,13,Oklahoma Sooners
https://premium.pff.com/ncaa/players/2021/REGPO/brennan-armstrong/77696/snaps,77696,Brennan Armstrong,Brennan,Armstrong,2023,QB,602,,J,,,5,Virginia Cavaliers
https://premium.pff.com/ncaa/players/2021/REGPO/samson-nacua/43380/snaps,43380,Samson Nacua,Samson,Nacua,2022,WR,603,,SN,,,45,BYU Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/will-plummer/131592/snaps,131592,Will Plummer,Will,Plummer,2025,QB,601,,F,,,15,Arizona Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/layne-hatcher/82068/snaps,82068,Layne Hatcher,Layne,Hatcher,2023,QB,511,,RS,,,3,Arkansas State Red Wolves
https://premium.pff.com/ncaa/players/2021/REGPO/jake-bailey/72158/snaps,72158,Jake Bailey,Jake,Bailey,2024,WR,510,,S,,,11,Rice Owls
https://premium.pff.com/ncaa/players/2021/REGPO/jonathan-leech/105783/snaps,105783,Jonathan Leech,Jonathan,Leech,2024,T,604,,S,,,65,Virginia Cavaliers
https://premium.pff.com/ncaa/players/2021/REGPO/tyler-harrell/77969/snaps,77969,Tyler Harrell,Tyler,Harrell,2023,WR,600,,RS,,,8,Louisville Cardinals
https://premium.pff.com/ncaa/players/2021/REGPO/daniel-barker/83982/snaps,83982,Daniel Barker,Daniel,Barker,2022,TE,604,,J,,,87,Illinois Fighting Illini
https://premium.pff.com/ncaa/players/2021/REGPO/sean-ryan/78030/snaps,78030,Sean Ryan,Sean,Ryan,2023,WR,603,,J,,,10,West Virginia Mountaineers
https://premium.pff.com/ncaa/players/2021/REGPO/kekoa-crawford/27369/snaps,27369,Kekoa Crawford,Kekoa,Crawford,2022,WR,601,,RSN,California Golden Bears,,11,California Golden Bears
https://premium.pff.com/ncaa/players/2021/REGPO/amare-jones/77742/snaps,77742,Amare Jones,Amare,Jones,2022,HB,511,,SN,,,5,Georgia Southern Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/gunnar-watson/83570/snaps,83570,Gunnar Watson,Gunnar,Watson,2024,QB,603,,S,,,18,Troy Trojans
https://premium.pff.com/ncaa/players/2021/REGPO/puka-nacua/100632/snaps,100632,Puka Nacua,Puka,Nacua,2024,WR,601,,S,,,12,BYU Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/charles-ross/97855/snaps,97855,Charles Ross,Charles,Ross,2025,WR,602,,F,,,7,San Jose State Spartans
https://premium.pff.com/ncaa/players/2021/REGPO/joseph-gilbertson/59772/snaps,59772,Joseph Gilbertson,Joseph,Gilbertson,2022,G,604,,RSN,,,79,Kansas Jayhawks
https://premium.pff.com/ncaa/players/2021/REGPO/kurtis-rourke/97998/snaps,97998,Kurtis Rourke,Kurtis,Rourke,2023,QB,603,,RS,,,7,Ohio Bobcats
https://premium.pff.com/ncaa/players/2021/REGPO/britain-covey/32933/snaps,32933,Britain Covey,Britain,Covey,2022,WR,508,,J,,,18,Utah Utes
https://premium.pff.com/ncaa/players/2021/REGPO/charlie-jones/55038/snaps,55038,Charlie Jones,Charlie,Jones,2023,WR,600,,SN,,,16,Iowa Hawkeyes
https://premium.pff.com/ncaa/players/2021/REGPO/tanner-mckee/131770/snaps,131770,Tanner McKee,Tanner,McKee,2024,QB,606,,S,,,18,Stanford Cardinal
https://premium.pff.com/ncaa/players/2021/REGPO/brenden-rice/131692/snaps,131692,Brenden Rice,Brenden,Rice,2025,WR,603,,F,,,2,Colorado Buffaloes
https://premium.pff.com/ncaa/players/2021/REGPO/tyler-walton/78201/snaps,78201,Tyler Walton,Tyler,Walton,2022,WR,509,,RJ,,,4,Ohio Bobcats
https://premium.pff.com/ncaa/players/2021/REGPO/jayshon-jackson/78041/snaps,78041,Jayshon Jackson,Jayshon,Jackson,2023,WR,510,,J,,,12,Ball State Cardinals
https://premium.pff.com/ncaa/players/2021/REGPO/nick-nash/98679/snaps,98679,Nick Nash,Nick,Nash,2024,QB,601,,S,,,16,San Jose State Spartans
https://premium.pff.com/ncaa/players/2021/REGPO/winston-wright-jr/99537/snaps,99537,Winston Wright Jr.,Winston,Wright Jr.,2023,WR,509,,J,,,1,West Virginia Mountaineers
https://premium.pff.com/ncaa/players/2021/REGPO/zack-ward/81585/snaps,81585,Zack Ward,Zack,Ward,2022,G,606,,SN,,,70,Army Black Knights
https://premium.pff.com/ncaa/players/2021/REGPO/tip-reiman/129423/snaps,129423,Tip Reiman,Tip,Reiman,2024,TE,605,,RF,,,89,Illinois Fighting Illini
https://premium.pff.com/ncaa/players/2021/REGPO/grant-starck/128245/snaps,128245,Grant Starck,Grant,Starck,2024,T,605,,S,,,71,Nevada Wolf Pack
https://premium.pff.com/ncaa/players/2021/REGPO/benjamin-yurosek/131786/snaps,131786,Benjamin Yurosek,Benjamin,Yurosek,2024,TE,605,,S,,,84,Stanford Cardinal
https://premium.pff.com/ncaa/players/2021/REGPO/danny-gray/121926/snaps,121926,Danny Gray,Danny,Gray,2022,WR,602,,SN,,,5,SMU Mustangs
https://premium.pff.com/ncaa/players/2021/REGPO/isaiah-williams/97156/snaps,97156,Isaiah Williams,Isaiah,Williams,2024,WR,510,,RF,,,1,Illinois Fighting Illini
https://premium.pff.com/ncaa/players/2021/REGPO/shamar-hobdylee/98421/snaps,98421,Shamar Hobdy-Lee,Shamar,Hobdy-Lee,2024,T,605,,RF,,,78,Florida International Golden Panthers
https://premium.pff.com/ncaa/players/2021/REGPO/alec-jackson/56550/snaps,56550,Alec Jackson,Alec,Jackson,2022,G,605,,SN,,,65,Auburn Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/leke-asenuga/128251/snaps,128251,Leke Asenuga,Leke,Asenuga,2024,G,602,,RF,,,75,New Mexico Lobos
https://premium.pff.com/ncaa/players/2021/REGPO/nick-mardner/75945/snaps,75945,Nick Mardner,Nick,Mardner,2023,WR,606,,RS,,,84,Hawaii Warriors
https://premium.pff.com/ncaa/players/2021/REGPO/sean-chambers/75888/snaps,75888,Sean Chambers,Sean,Chambers,2024,QB,603,,S,,,2,Wyoming Cowboys
https://premium.pff.com/ncaa/players/2021/REGPO/jakari-robinson/55084/snaps,55084,Jakari Robinson,Jakari,Robinson,2022,C,601,,RJ,,,51,Memphis Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/alain-schaerer/100244/snaps,100244,Alain Schaerer,Alain,Schaerer,2023,G,603,,J,,,58,Buffalo Bulls
https://premium.pff.com/ncaa/players/2021/REGPO/jason-bean/83529/snaps,83529,Jason Bean,Jason,Bean,2022,QB,603,,RJ,,,17,Kansas Jayhawks
https://premium.pff.com/ncaa/players/2021/REGPO/jamari-gassett/145690/snaps,145690,Jamari Gassett,Jamari,Gassett,2025,WR,510,,F,,,18,Buffalo Bulls
https://premium.pff.com/ncaa/players/2021/REGPO/marquez-cooper/130489/snaps,130489,Marquez Cooper,Marquez,Cooper,2024,HB,506,,S,,,1,Kent State Golden Flashes
https://premium.pff.com/ncaa/players/2021/REGPO/brady-olson/147415/snaps,147415,Brady Olson,Brady,Olson,2025,QB,604,,F,,,12,Massachusetts Minutemen
https://premium.pff.com/ncaa/players/2021/REGPO/demarcus-jones/98745/snaps,98745,Demarcus Jones,Demarcus,Jones,2022,WR,511,,RJ,,,0,Southern Miss Golden Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/isaiah-esdale/88318/snaps,88318,Isaiah Esdale,Isaiah,Esdale,2022,WR,511,,RSN,,,9,West Virginia Mountaineers
https://premium.pff.com/ncaa/players/2021/REGPO/mason-tharp/144758/snaps,144758,Mason Tharp,Mason,Tharp,2025,TE,608,,F,,,80,Texas Tech Red Raiders
https://premium.pff.com/ncaa/players/2021/REGPO/jonah-johnson/138484/snaps,138484,Jonah Johnson,Jonah,Johnson,2023,QB,603,,J,,,10,New Mexico State Aggies
https://premium.pff.com/ncaa/players/2021/REGPO/arabee-muslim/122192/snaps,122192,Arabee Muslim,Arabee,Muslim,2025,T,0,,RF,,,71,Charlotte 49ers
https://premium.pff.com/ncaa/players/2021/REGPO/jevin-frett/123478/snaps,123478,Jevin Frett,Jevin,Frett,2023,WR,602,,J,,,5,Louisiana-Monroe Warhawks
https://premium.pff.com/ncaa/players/2021/REGPO/griffin-hebert/61382/snaps,61382,Griffin Hebert,Griffin,Hebert,2023,WR,603,,J,,,5,Louisiana Tech Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/logan-wright/57218/snaps,57218,Logan Wright,Logan,Wright,2022,HB,600,,RSN,,,2,Georgia Southern Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/andrew-henry/154703/snaps,154703,Andrew Henry,Andrew,Henry,2024,HB,510,,S,,,1,Louisiana-Monroe Warhawks
https://premium.pff.com/ncaa/players/2021/REGPO/zarak-scruggs-jr/146100/snaps,146100,Zarak Scruggs Jr.,Zarak,Scruggs Jr.,2023,WR,602,,J,,,18,New Mexico Lobos
https://premium.pff.com/ncaa/players/2021/REGPO/isaiah-hamilton/84401/snaps,84401,Isaiah Hamilton,Isaiah,Hamilton,2024,WR,511,,S,,,3,San Jose State Spartans
https://premium.pff.com/ncaa/players/2021/REGPO/jaheim-bell/124225/snaps,124225,Jaheim Bell,Jaheim,Bell,2023,TE,603,,S,,,0,South Carolina Gamecocks
https://premium.pff.com/ncaa/players/2021/REGPO/jahleel-billingsley/98221/snaps,98221,Jahleel Billingsley,Jahleel,Billingsley,2023,TE,604,,J,,,19,Alabama Crimson Tide
https://premium.pff.com/ncaa/players/2021/REGPO/bryan-felter/129877/snaps,129877,Bryan Felter,Bryan,Felter,2025,G,603,,F,,,65,Rutgers Scarlet Knights
https://premium.pff.com/ncaa/players/2021/REGPO/jimto-obidegwu/144395/snaps,144395,Jimto Obidegwu,Jimto,Obidegwu,2025,T,605,,F,,,56,Temple Owls
https://premium.pff.com/ncaa/players/2021/REGPO/messiah-travis/97214/snaps,97214,Messiah Travis,Messiah,Travis,2024,WR,510,,RF,,,11,Northern Illinois Huskies
https://premium.pff.com/ncaa/players/2021/REGPO/terrell-bynum/61804/snaps,61804,Terrell Bynum,Terrell,Bynum,2023,WR,601,,J,,,1,Washington Huskies
https://premium.pff.com/ncaa/players/2021/REGPO/jordan-yates/97416/snaps,97416,Jordan Yates,Jordan,Yates,2025,QB,600,,RF,,,13,Georgia Tech Yellow Jackets
https://premium.pff.com/ncaa/players/2021/REGPO/malik-knowles/78141/snaps,78141,Malik Knowles,Malik,Knowles,2023,WR,603,,J,,,4,Kansas State Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/keon-zipperer/97786/snaps,97786,Keon Zipperer,Keon,Zipperer,2023,TE,603,,J,,,9,Florida Gators
https://premium.pff.com/ncaa/players/2021/REGPO/mataeo-durant/77719/snaps,77719,Mataeo Durant,Mataeo,Durant,2022,HB,601,,SN,,,21,Duke Blue Devils
https://premium.pff.com/ncaa/players/2021/REGPO/calvin-tyler-jr/52133/snaps,52133,Calvin Tyler Jr.,Calvin,Tyler Jr.,2023,HB,508,,J,,,4,Utah State Aggies
https://premium.pff.com/ncaa/players/2021/REGPO/jordan-travis/77615/snaps,77615,Jordan Travis,Jordan,Travis,2023,QB,601,,RJ,,,13,Florida State Seminoles
https://premium.pff.com/ncaa/players/2021/REGPO/john-mitchell/48188/snaps,48188,John Mitchell,John,Mitchell,2022,WR,604,,RSN,Florida Atlantic Owls,,85,Florida Atlantic Owls
https://premium.pff.com/ncaa/players/2021/REGPO/ayden-mccollough/132970/snaps,132970,Ayden McCollough,Ayden,McCollough,2024,G,603,,S,,,66,Air Force Falcons
https://premium.pff.com/ncaa/players/2021/REGPO/ladd-mcconkey/124030/snaps,124030,Ladd McConkey,Ladd,McConkey,2024,WR,600,,RF,,,84,Georgia Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/elijah-spencer/145575/snaps,145575,Elijah Spencer,Elijah,Spencer,2025,WR,0,,F,,,9,Charlotte 49ers
https://premium.pff.com/ncaa/players/2021/REGPO/marcus-rosemyjacksaint/124037/snaps,124037,Marcus Rosemy-Jacksaint,Marcus,Rosemy-Jacksaint,2024,WR,602,,S,,,81,Georgia Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/adrian-medley/98550/snaps,98550,Adrian Medley,Adrian,Medley,2023,G,605,,RS,,,76,UCF Knights
https://premium.pff.com/ncaa/players/2021/REGPO/tejhaun-palmer/145443/snaps,145443,Tejhaun Palmer,Tejhaun,Palmer,2022,WR,602,,RJ,,,19,UAB Blazers
https://premium.pff.com/ncaa/players/2021/REGPO/dominic-dinunzio/99518/snaps,99518,Dominic DiNunzio,Dominic,DiNunzio,2024,TE,604,,S,,,84,TCU Horned Frogs
https://premium.pff.com/ncaa/players/2021/REGPO/tyrone-broden/100273/snaps,100273,Tyrone Broden,Tyrone,Broden,2024,WR,604,,S,,,86,Bowling Green Falcons
https://premium.pff.com/ncaa/players/2021/REGPO/jorden-gidrey/125267/snaps,125267,Jorden Gidrey,Jorden,Gidrey,2024,HB,506,,S,,,15,Air Force Falcons
https://premium.pff.com/ncaa/players/2021/REGPO/caleb-driskill/128410/snaps,128410,Caleb Driskill,Caleb,Driskill,2025,FB,602,,F,,,36,Wyoming Cowboys
https://premium.pff.com/ncaa/players/2021/REGPO/brayden-keim/102845/snaps,102845,Brayden Keim,Brayden,Keim,2024,T,608,,S,,,64,BYU Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/jonathan-mingo/97774/snaps,97774,Jonathan Mingo,Jonathan,Mingo,2023,WR,602,,J,,,1,Mississippi Rebels
https://premium.pff.com/ncaa/players/2021/REGPO/zach-fryar/122015/snaps,122015,Zach Fryar,Zach,Fryar,2024,TE,603,,RF,,,87,UTEP Miners
https://premium.pff.com/ncaa/players/2021/REGPO/jack-coldiron/63838/snaps,63838,Jack Coldiron,Jack,Coldiron,2024,TE,605,,RF,,,89,Miami (OH) RedHawks
https://premium.pff.com/ncaa/players/2021/REGPO/zane-pope/61265/snaps,61265,Zane Pope,Zane,Pope,2022,WR,602,,SN,,,2,Fresno State Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/raheem-blackshear/57385/snaps,57385,Raheem Blackshear,Raheem,Blackshear,2022,HB,509,,RJ,,,5,Virginia Tech Hokies
https://premium.pff.com/ncaa/players/2021/REGPO/michael-mathison/100275/snaps,100275,Michael Mathison,Michael,Mathison,2024,WR,510,,S,,,3,Akron Zips
https://premium.pff.com/ncaa/players/2021/REGPO/ozzy-trapilo/123552/snaps,123552,Ozzy Trapilo,Ozzy,Trapilo,2025,G,608,,RF,,,70,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/phillip-brooks/78138/snaps,78138,Phillip Brooks,Phillip,Brooks,2023,WR,507,,J,,,88,Kansas State Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/tyler-scott/123578/snaps,123578,Tyler Scott,Tyler,Scott,2024,WR,511,,S,,,21,Cincinnati Bearcats
https://premium.pff.com/ncaa/players/2021/REGPO/tyler-allgeier/83639/snaps,83639,Tyler Allgeier,Tyler,Allgeier,2022,HB,511,,S,,,25,BYU Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/gunnar-oakes/60885/snaps,60885,Gunnar Oakes,Gunnar,Oakes,2023,TE,605,,J,,,82,Eastern Michigan Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/isaih-pacheco/83747/snaps,83747,Isaih Pacheco,Isaih,Pacheco,2022,HB,511,,J,,,1,Rutgers Scarlet Knights
https://premium.pff.com/ncaa/players/2021/REGPO/rico-arnold/84529/snaps,84529,Rico Arnold,Rico,Arnold,2022,WR,601,,RJ,,,2,Massachusetts Minutemen
https://premium.pff.com/ncaa/players/2021/REGPO/trevor-wilson/97287/snaps,97287,Trevor Wilson,Trevor,Wilson,2023,WR,511,,RS,,,7,Kansas Jayhawks
https://premium.pff.com/ncaa/players/2021/REGPO/darriel-mack-jr/55405/snaps,55405,Darriel Mack Jr.,Darriel,Mack Jr.,2022,QB,603,,RJ,,,8,Old Dominion Monarchs
https://premium.pff.com/ncaa/players/2021/REGPO/case-hatch/97745/snaps,97745,Case Hatch,Case,Hatch,2022,TE,601,,RJ,,,44,Arizona State Sun Devils
https://premium.pff.com/ncaa/players/2021/REGPO/austin-stogner/98464/snaps,98464,Austin Stogner,Austin,Stogner,2023,TE,606,,J,,,18,Oklahoma Sooners
https://premium.pff.com/ncaa/players/2021/REGPO/keanu-hill/102960/snaps,102960,Keanu Hill,Keanu,Hill,2025,WR,604,,F,,,1,BYU Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/xazavian-valladay/57490/snaps,57490,Xazavian Valladay,Xazavian,Valladay,2023,HB,600,,J,,,6,Wyoming Cowboys
https://premium.pff.com/ncaa/players/2021/REGPO/drake-london/86519/snaps,86519,Drake London,Drake,London,2022,WR,605,,J,,,15,USC Trojans
https://premium.pff.com/ncaa/players/2021/REGPO/steven-krajewski/77650/snaps,77650,Steven Krajewski,Steven,Krajewski,2023,QB,603,,RS,,,8,Connecticut Huskies
https://premium.pff.com/ncaa/players/2021/REGPO/jack-dunn/47396/snaps,47396,Jack Dunn,Jack,Dunn,2022,WR,507,,SN,,,16,Wisconsin Badgers
https://premium.pff.com/ncaa/players/2021/REGPO/brandon-lewis/90823/snaps,90823,Brandon Lewis,Brandon,Lewis,2022,WR,509,,SN,,,13,Air Force Falcons
https://premium.pff.com/ncaa/players/2021/REGPO/kevin-shaa/84250/snaps,84250,Kevin Shaa,Kevin,Shaa,2022,WR,511,,RSN,Liberty Flames,,2,Liberty Flames
https://premium.pff.com/ncaa/players/2021/REGPO/kole-taylor/124114/snaps,124114,Kole Taylor,Kole,Taylor,2024,TE,607,,S,,,87,LSU Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/jaden-williams/143844/snaps,143844,Jaden Williams,Jaden,Williams,2025,WR,509,,F,,,80,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/josh-kelly/97061/snaps,97061,Josh Kelly,Josh,Kelly,2024,WR,601,,S,,,11,Fresno State Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/logan-long/60928/snaps,60928,Logan Long,Logan,Long,2022,T,604,,SN,,,71,Kansas State Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/jermaine-burton/124017/snaps,124017,Jermaine Burton,Jermaine,Burton,2024,WR,600,,S,,,7,Georgia Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/daewood-davis/61584/snaps,61584,Daewood Davis,Daewood,Davis,2022,WR,602,,RJ,,,18,Western Kentucky Hilltoppers
https://premium.pff.com/ncaa/players/2021/REGPO/victor-konopka/129881/snaps,129881,Victor Konopka,Victor,Konopka,2025,TE,607,,F,,,89,Rutgers Scarlet Knights
